primary_genre,lead_actor,director,production_company,vote_count,popularity,revenue,budget
Crime,Al Pacino,Jon Avnet,TriStar Pictures,323,8.6,16930884,30000000
Crime,Allen Payne,Doug McHenry,Unknown,9,0.9,20851521,7000000
Crime,Amitabh Bachchan,Ram Gopal Varma,Sahara One Entertainment,17,2.0,5900000,1900000
Crime,Andy García,Bruce Robinson,Paramount Pictures,74,4.6,11390479,20000000
Crime,Angelina Jolie,Clint Eastwood,Imagine Entertainment,1151,11.7,113020255,55000000
Crime,Anthony Hopkins,Brett Ratner,Universal Pictures,1142,3.0,209196298,78000000
Crime,Anthony Hopkins,Ridley Scott,Universal Pictures,1296,2.5,351692268,87000000
Crime,Anushka Sharma,Anurag Kashyap,Phantom Productions,17,1.4,1500000,18000000
Crime,Barney Clark,Roman Polanski,R.P. Productions,283,12.4,42093706,50000000
Crime,Barry Pepper,Brian Koppelman,Lawrence Bender Productions,99,6.6,12000000,15000000
Crime,Ben Affleck,Ben Affleck,Appian Way,416,19.9,22678555,108000000
Crime,Ben Affleck,Ben Affleck,Legendary Pictures,1516,13.1,154026136,37000000
Crime,Ben Affleck,Brad Furman,Double Feature Films,547,8.9,62616646,30000000
Crime,Ben Affleck,Gavin O'Connor,Zero Gravity Management,2121,13.5,155160045,44000000
Crime,Ben Whishaw,Tom Tykwer,Davis-Films,1198,10.3,132180323,50000000
Crime,Billy Bob Thornton,Ed Solomon,Sony Pictures Classics,26,2.4,209151,7500000
Crime,Blake Lively,Oliver Stone,Ixtlan,784,13.2,82966152,45000000
Crime,Blake Woodruff,Stewart Hendler,Universal Pictures,62,10.4,5285197,12000000
Crime,Brad Pitt,Andrew Dominik,Plan B Entertainment,751,6.8,37930465,15000000
Crime,Brad Pitt,David Fincher,New Line Cinema,5915,18.5,327311859,33000000
Crime,Brenda Blethyn,Nigel Cole,Fine Line Features,115,5.1,26330482,10000000
Crime,Bruce Campbell,Josh Becker,Blood Money Partners LP,5,0.5,1596,130000
Crime,Bryan Cranston,Brad Furman,Good Films,592,11.5,15436808,25000000
Crime,Burt Lancaster,Louis Malle,Paramount Pictures,58,3.8,12729678,7200000
Crime,Carrie-Anne Moss,E. Elias Merhige,Paramount Pictures,99,7.6,13000000,27000000
Crime,Casey Affleck,Ben Affleck,Miramax Films,1034,6.1,34619699,19000000
Crime,Charlie Sheen,Oliver Stone,Twentieth Century Fox Film Corporation,557,11.7,43848069,15000000
Crime,Charlize Theron,Patty Jenkins,Newmarket Films,500,7.2,60378584,8000000
Crime,Chiwetel Ejiofor,Billy Ray,Ingenious Media,341,6.8,34854990,19500000
Crime,Chris Hemsworth,Michael Mann,Universal Pictures,842,14.9,17752940,70000000
Crime,Chris O'Donnell,James Foley,Imagine Entertainment,62,4.0,22540359,50000000
Crime,Christian Bale,David Ayer,The Weinstein Company,198,7.7,5967038,2000000
Crime,Christopher Walken,Abel Ferrara,C&P Productions,31,2.8,1227324,12500000
Crime,Clarence Williams III,Rusty Cundieff,40 Acres & A Mule Filmworks,33,2.9,12000000,6000000
Crime,Clint Eastwood,Clint Eastwood,Columbia Pictures,226,7.7,50068310,50000000
Crime,Clint Eastwood,Clint Eastwood,Malpaso Productions,210,5.9,26199517,50000000
Crime,Clive Owen,David Schwimmer,Nu Image Films,314,7.8,120000,9500000
Crime,Colin Firth,Matthew Vaughn,Twentieth Century Fox Film Corporation,6069,28.2,414351546,81000000
Crime,Colin Hanks,Eric Nicholas,The Weinstein Company,20,2.4,10018,1000000
Crime,Craig Wasson,Brian De Palma,Columbia Pictures Corporation,138,9.8,8801940,10000000
Crime,Dan Futterman,Stefan Schwartz,Arts Council of England,23,1.6,302204,3000000
Crime,Danny DeVito,Danny DeVito,Orion Pictures,147,6.6,57915972,14000000
Crime,David Arquette,Wes Craven,Woods Entertainment,1520,13.3,173046663,14000000
Crime,David Niven,Blake Edwards,United Artists,42,8.0,4491986,11000000
Crime,Demi Moore,Michael Radford,Magnolia Pictures,142,6.5,6819587,20000000
Crime,Dennis Quaid,Gregory Hoblit,New Line Cinema,473,10.2,68106245,31000000
Crime,Dennis Quaid,Jonas Åkerlund,Mandate Pictures,124,7.5,1017401,20000000
Crime,Denzel Washington,Spike Lee,Imagine Entertainment,1671,13.4,184376254,45000000
Crime,Donnie Yen,Teddy Chan,Emperor Motion Pictures,117,6.6,129115,25000000
Crime,Dwayne Johnson,"George Tillman, Jr.",Castle Rock Entertainment,577,9.0,23081726,24000000
Crime,Edgar Ramírez,Olivier Assayas,Egoli Tossell Film AG,50,4.6,871279,18000000
Crime,Edward Norton,Spike Lee,40 Acres & A Mule Filmworks,640,10.3,13060843,15000000
Crime,Elisha Cuthbert,Roland Joffé,Foresight Unlimited,134,8.7,2626800,17000000
Crime,Ellen Burstyn,Darren Aronofsky,Artisan Entertainment,2525,6.9,7390108,4500000
Crime,Emilio Estevez,Christopher Cain,Twentieth Century Fox Film Corporation,262,9.9,44726644,13000000
Crime,Emily Blunt,Tate Taylor,DreamWorks,1837,10.2,173185859,45000000
Crime,Eric Bana,Stefan Ruzowitzky,StudioCanal,228,8.4,66351,12000000
Crime,Evan Rachel Wood,Catherine Hardwicke,Fox Searchlight Pictures,355,14.4,4601043,2000000
Crime,Evan Rachel Wood,Robert Redford,Wildwood Enterprises,138,5.5,15478800,25000000
Crime,Ewan McGregor,Danny Boyle,DNA Films,795,17.6,41412709,18000000
Crime,Forest Whitaker,Bill Duke,Miramax Films,17,2.4,10400000,8000000
Crime,Gael García Bernal,Pedro Almodóvar,Televisión Española TVE,223,7.7,40266982,5000000
Crime,Garret Dillahunt,Dennis Iliadis,Rogue Pictures,449,13.6,32721635,15000000
Crime,Gaspard Ulliel,Peter Webber,Ingenious Film Partners,666,2.2,82169884,50000000
Crime,Geena Davis,Renny Harlin,New Line Cinema,323,14.5,89456761,65000000
Crime,Gemma Arterton,J Blakeson,Isle of Man Film,169,7.3,867714,800000
Crime,George Clooney,Anton Corbijn,This Is That Productions,488,7.3,65464324,20000000
Crime,George Clooney,Joel Coen,Imagine Entertainment,400,13.5,119940815,60000000
Crime,George Clooney,Steven Soderbergh,Village Roadshow Pictures,2040,12.2,311312624,85000000
Crime,Giovanni Ribisi,Ben Younger,New Line Cinema,202,8.5,28780255,26000000
Crime,Guy Pearce,David Michôd,Porchlight Films,295,6.6,2295423,12250000
Crime,Halle Berry,Brad Anderson,TriStar Pictures,1275,8.6,68572378,13000000
Crime,Halle Berry,James Foley,Columbia Pictures,242,9.9,73090611,60795000
Crime,Harrison Ford,Alan J. Pakula,Columbia Pictures,300,10.7,140807547,90000000
Crime,Harrison Ford,Peter Weir,Paramount Pictures,390,10.3,68706993,12000000
Crime,Harrison Ford,Roman Polanski,The Mount Company,232,8.1,17637950,20000000
Crime,Harrison Ford,Wayne Kramer,"Kennedy/Marshall Company, The",95,6.0,1037335,25000000
Crime,Harvey Keitel,Abel Ferrara,Bad Lt. Productions,162,6.4,2019469,1000000
Crime,Harvey Keitel,Quentin Tarantino,Live Entertainment,3821,12.2,14661007,1200000
Crime,Hilary Swank,Kimberly Peirce,Fox Searchlight Pictures,360,6.5,11540607,2000000
Crime,Hilary Swank,Richard LaGravenese,Double Feature Films,368,13.6,41170784,21000000
Crime,Hwang Jung-min,Lee Il-hyeong,Unknown,25,1.4,50,500
Crime,Idris Elba,Sam Miller,Will Packer Productions,182,24.6,53830415,13200000
Crime,Isabella Rossellini,David Lynch,De Laurentiis Entertainment Group (DEG),758,7.9,8551228,6000000
Crime,Jack Nicholson,Jack Nicholson,Paramount Pictures,48,4.5,10000000,19000000
Crime,Jack Nicholson,Sean Penn,Epsilon Motion Pictures,221,12.8,29400000,35000000
Crime,Jackie Chan,Sammo Hung,Golden Harvest Company,129,6.2,18814720,12716953
Crime,Jackie Chan,Stanley Tong,New Line Cinema,245,12.3,32392047,7500000
Crime,Jaime Pressly,Michael Addis,Kingsize Entertainment,7,0.6,1404,1200000
Crime,Jake Gyllenhaal,Dan Gilroy,Bold Films,3475,21.3,38697217,8500000
Crime,Jake Gyllenhaal,David Ayer,Emmett/Furla Films,1186,7.5,48126384,7000000
Crime,Jake Gyllenhaal,David Fincher,Paramount Pictures,2080,19.1,84785914,65000000
Crime,James Caan,Graham Baker,Twentieth Century Fox Film Corporation,81,15.1,32155047,16000000
Crime,James McAvoy,Jon S. Baird,Egoli Tossell Film AG,628,15.0,9114264,5000000
Crime,Jane Levy,Fede Alvarez,Ghost House Pictures,1830,25.9,157100845,9900000
Crime,Janne Hyytiäinen,Aki Kaurismäki,Sputnik Oy,27,2.3,1615018,1380000
Crime,Jason Statham,Elliott Lester,Davis-Films,496,9.5,741875,15774948
Crime,Jeff Bridges,David Mackenzie,Sidney Kimmel Entertainment,1304,12.6,37589296,12000000
Crime,Jeffrey Dean Morgan,Scott Mann,Emmett/Furla Films,322,8.5,4100000,8900000
Crime,Jennifer Tilly,Lana Wachowski,Dino De Laurentiis Company,203,12.4,7011317,4500000
Crime,Jeremy Theobald,Christopher Nolan,Syncopy,363,5.3,48482,6000
Crime,Jim Carrey,Steve Oedekerk,O Entertainment,1128,8.2,212385533,30000000
Crime,Jim Caviezel,Simon Brand,Rick Lashbrook Films,116,13.5,3338228,3700000
Crime,Jodie Foster,David Fincher,Hofflund/Polone,1303,15.0,196397415,48000000
Crime,Jodie Foster,Jonathan Demme,Orion Pictures,4549,4.3,272742922,19000000
Crime,Jodie Foster,Neil Jordan,Village Roadshow Pictures,258,11.8,69766619,70000000
Crime,John Cusack,Clint Eastwood,Warner Bros.,161,5.1,25105255,35000000
Crime,John Cusack,James McTeigue,Relativity Media,432,7.3,29657751,26000000
Crime,John Travolta,Simon West,Paramount Pictures,209,14.0,149705852,60000000
Crime,Johnny Depp,John Badham,Paramount Pictures,190,6.8,8175346,8169363
Crime,Johnny Depp,Mike Newell,TriStar Pictures,1175,12.2,41954997,35000000
Crime,Johnny Depp,Scott Cooper,Infinitum Nihil,1262,10.6,98837872,53000000
Crime,Johnny Depp,Ted Demme,New Line Cinema,1352,12.3,83282296,53000000
Crime,Jon Foo,Dwight H. Little,Namco,185,12.2,967000,30000000
Crime,Jon Hamm,Anders Anderson,Capitol Films,28,2.3,7306,2000000
Crime,Jonah Hill,Phil Lord,Columbia Pictures,3375,10.9,188441614,50000000
Crime,Joseph Gordon-Levitt,David Koepp,Pariah Entertainment Group,848,5.7,31083599,35000000
Crime,Joseph Gordon-Levitt,Scott Frank,Miramax Films,209,12.2,5367030,16000000
Crime,Josh Brolin,Ruben Fleischer,Village Roadshow Pictures,1805,8.6,105200903,60000000
Crime,Joshua Jackson,Rob Cohen,Universal Pictures,160,11.4,35007180,15000000
Crime,Julianne Moore,Joseph Ruben,Revolution Studios,359,6.4,117575636,42000000
Crime,Justin Chatwin,David S. Goyer,Spyglass Entertainment,148,6.1,26810113,30000000
Crime,Kate Mara,Jerry Jameson,Itaca Films,94,5.4,2801508,2000000
Crime,Keanu Reeves,Malcolm Venville,Company Films,110,5.1,204940,12000000
Crime,Kevin Costner,Brian De Palma,Paramount Pictures,1424,11.1,76270454,25000000
Crime,Kevin Costner,Clint Eastwood,Malpaso Productions,376,8.0,135130999,30000000
Crime,Kevin Kline,Alan J. Pakula,Permut Presentations,27,3.0,21591728,18000000
Crime,Kevin Spacey,Curtis Hanson,Regency Enterprises,1340,11.0,126216940,35000000
Crime,Kevin Spacey,George Hickenlooper,An Olive Branch Productions,94,8.6,1083683,12500000
Crime,Kim Hye-ja,Bong Joon-ho,Barunson Film Division,192,5.0,17112713,5000000
Crime,Koji Yakusho,Kiyoshi Kurosawa,Daiei Studios,63,3.1,99000,20000
Crime,Kseniya Rappoport,Giuseppe Capotondi,Indigo Film,26,2.4,4300000,3906840
Crime,Kurt Russell,Jonathan Kaplan,20th Century Fox,63,6.5,57138719,23000000
Crime,Laura Linney,Scott Derrickson,Lakeshore Entertainment,675,11.0,144216468,19000000
Crime,Laurence Fishburne,John Singleton,Columbia Pictures Corporation,377,6.9,57504069,6500000
Crime,Leonardo DiCaprio,Martin Scorsese,Paramount Pictures,6768,16.4,392000694,100000000
Crime,Liam Neeson,Scott Frank,Double Feature Films,1145,14.9,53181600,28000000
Crime,Lindsay Lohan,Chris Sivertson,TriStar Pictures,81,5.0,9620399,12000000
Crime,Lou Diamond Phillips,Robert Resnikoff,Orion Pictures,15,1.9,22424195,10000000
Crime,Luis Tosar,Daniel Calparsoro,Telecinco Cinema,103,5.0,12118661,6700000
Crime,Mark Wahlberg,Peter Berg,CBS Films,631,14.5,50548152,45000000
Crime,Marla Sokoloff,Francine McDougall,New Line Cinema,60,7.7,13276953,11000000
Crime,Martin Lawrence,John Whitesell,Twentieth Century Fox Film Corporation,322,7.6,83615414,32000000
Crime,Martin Lawrence,Raja Gosnell,Twentieth Century Fox Film Corporation,514,8.0,173959438,30000000
Crime,Matt Dillon,Francis Ford Coppola,American Zoetrope,293,6.4,33697647,10000000
Crime,Matt Dillon,Gus Van Sant,Avenue Pictures Productions,117,8.0,4729352,2500000
Crime,Matthew McConaughey,Brad Furman,Lakeshore Entertainment,923,6.8,85412898,40000000
Crime,Matthew McConaughey,Joel Schumacher,Regency Enterprises,522,13.3,152266007,40000000
Crime,Matthew McConaughey,Richard Linklater,Twentieth Century Fox Film Corporation,44,2.9,76000000,27000000
Crime,Matthew McConaughey,William Friedkin,Voltage pictures,433,6.5,3665069,10000000
Crime,Mel Gibson,Martin Campbell,Icon Productions,496,9.6,74901339,80000000
Crime,Michael Biehn,Christopher Coppola,Trimark Pictures,14,1.1,18,10000000
Crime,Michael Douglas,Andrew Davis,Kopelson Entertainment,320,9.4,128038368,60000000
Crime,Michael Douglas,Joel Schumacher,Regency Enterprises,837,10.2,40903593,25000000
Crime,Michael Douglas,Peter Hyams,Aramid Entertainment Fund,79,5.2,4388563,25000000
Crime,Mickey Rourke,Mike Hodges,The Samuel Goldwyn Company,16,2.5,1432687,6000000
Crime,Mickey Rourke,Robert Rodriguez,Miramax Films,1314,20.6,39407616,65000000
Crime,Mickey Rourke,Walter Hill,Guber/Peters Company,49,9.1,7237794,20000000
Crime,Mohanlal,Jeethu Joseph,Aashirvad Cinemas,23,1.9,12000000,750000
Crime,Morgan Freeman,Lee Tamahori,Paramount Pictures,408,13.2,105178561,60000000
Crime,Morgan Freeman,Zach Braff,New Line Cinema,543,15.2,84618541,25000000
Crime,Nicolas Cage,Andrew Niccol,Saturn Films,1356,8.7,24127895,42000000
Crime,Nicolas Cage,Brian De Palma,Paramount Pictures,331,11.6,103891409,73000000
Crime,Nicolas Cage,Joel Schumacher,Nu Image Films,333,9.5,9612469,36000000
Crime,Nicolas Cage,John Dahl,Propaganda Films,71,5.1,2000000,8000000
Crime,Nicole Kidman,Lars von Trier,Zentropa Entertainments,619,9.8,16680836,10000000
Crime,Nicole Kidman,Phillip Noyce,Kennedy Miller Productions,178,13.5,7825000,10000000
Crime,Nicole Kidman,Sydney Pollack,Universal Pictures,400,12.0,162944923,80000000
Crime,Nikolaj Lie Kaas,Hans Petter Moland,Det Danske Filminstitut,110,6.9,5900000,5210000
Crime,Oscar Isaac,J.C. Chandor,Participant Media,550,17.2,12007070,20000000
Crime,Philip Seymour Hoffman,Bennett Miller,Sony Pictures Classics,394,6.0,49084830,7000000
Crime,Philip Seymour Hoffman,Sidney Lumet,Capitol Films,359,9.3,25005257,18000000
Crime,Pierce Brosnan,Roger Donaldson,Irish Dreamtime,645,13.3,32556119,15000000
Crime,Presley Chweneyagae,Gavin Hood,Movieworld Productions,96,6.1,9879971,3000000
Crime,Ralph Fiennes,Kathryn Bigelow,Lightstorm Entertainment,334,11.2,7959291,42000000
Crime,Ricardo Darín,Juan José Campanella,100 Bares,638,11.3,33965843,2000000
Crime,Richard Dutcher,Richard Dutcher,Main Street Movie Company,4,0.2,852206,1000000
Crime,Richard Gere,Antoine Fuqua,Nu Image Films,296,12.5,29536299,17000000
Crime,Richard Gere,Gregory Hoblit,Paramount Pictures,644,10.3,102616183,30000000
Crime,Richard Pryor,Arthur Hiller,TriStar Pictures,220,17.4,46908987,18000000
Crime,Robert De Niro,Barry Levinson,Propaganda Films,729,9.2,165615285,44000000
Crime,Robert De Niro,Luc Besson,Canal Plus,1052,8.0,36894225,30000000
Crime,Robert De Niro,Martin Scorsese,Universal Pictures,692,10.3,182300000,35000000
Crime,Robert De Niro,Michael Caton-Jones,Warner Bros. Pictures,92,3.9,22433915,40000000
Crime,Rory Culkin,Jacob Aaron Estes,Whitewater Films,110,12.4,603943,500000
Crime,Rowan Atkinson,Oliver Parker,Universal Pictures,1026,10.7,160078586,45000000
Crime,Samuel L. Jackson,Quentin Tarantino,Double Feature Films,4405,20.3,155760117,44000000
Crime,Sandra Bullock,Barbet Schroeder,Castle Rock Entertainment,275,9.6,56714147,50000000
Crime,Sandra Bullock,Irwin Winkler,Columbia Pictures,359,13.3,110627965,22000000
Crime,Sarah Polley,Doug Liman,Columbia Pictures,198,8.3,28451622,6500000
Crime,Sean Bean,Stephen Milburn Anderson,Immortal Thoughts,73,9.1,46488,7000000
Crime,Sean Penn,James Foley,Orion Pictures,67,10.1,2347000,6500000
Crime,Sean Penn,Kathryn Bigelow,StudioCanal,33,2.5,109130,16000000
Crime,Sergei Makovetsky,Nikita Mikhalkov,Mosfilm,54,7.0,7537453,4000000
Crime,Shah Rukh Khan,Rohit Shetty,Red Chillies Entertainment,68,4.1,61000000,26000000
Crime,Shameik Moore,Rick Famuyiwa,Forest Whitaker's Significant Productions,698,7.9,17986781,700000
Crime,Sharlto Copley,Neill Blomkamp,Columbia Pictures,3124,30.2,104399548,49000000
Crime,Sharon Stone,Michael Caton-Jones,Intermedia Films,183,15.3,38629478,70000000
Crime,Shia LaBeouf,John Hillcoat,The Weinstein Company,1055,8.0,53676580,26000000
Crime,Simon Pegg,Edgar Wright,Universal Pictures,2252,13.5,80573774,12000000
Crime,Steve Martin,David Mamet,Jean Doumanian Productions,74,4.3,13835130,10000000
Crime,Steven Bauer,Douglas Day Stewart,Paramount Pictures,16,0.9,10364904,9000000
Crime,Sylvester Stallone,Marco Brambilla,Silver Pictures,1018,11.6,159055768,57000000
Crime,Takeshi Kitano,Takeshi Kitano,Bandai Visual Company,107,8.1,15250000,12000000
Crime,Tim Roth,Allison Anders,Miramax Films,539,9.0,4300000,4000000
Crime,Tom Berenger,Ridley Scott,Columbia Pictures,38,3.5,10278549,17000000
Crime,Tom Cruise,Christopher McQuarrie,Paramount Pictures,3046,12.8,218340595,60000000
Crime,Tom Hardy,Brian Helgeland,Working Title Films,994,11.2,42972994,25000000
Crime,Tom Hardy,Daniel Espinosa,Summit Entertainment,565,17.6,3324330,50000000
Crime,Tommy Lee Jones,Bruce Beresford,Paramount Pictures,282,10.9,177841558,70000000
Crime,Tommy Lee Jones,Joel Coen,Miramax Films,3083,15.6,171600000,25000000
Crime,Tyrese Gibson,John Singleton,Columbia Pictures,57,9.5,29381649,16000000
Crime,Tyrone Burton,Robert Patton-Spruill,Unknown,1,0.3,10300,500000
Crime,Val Kilmer,D.J. Caruso,Castle Rock Entertainment,109,12.1,676698,18000000
Crime,Val Kilmer,James Cox,Lions Gate Films,73,8.1,2466444,5000000
Crime,Varun Dhawan,Sriram Raghavan,Illuminati Films,30,1.5,11480000,3700000
Crime,Viggo Mortensen,Renny Harlin,Empire Pictures,27,11.6,354704,1300000
Crime,Wesley Snipes,Christian Duguay,Amen Ra Films,136,9.8,30199105,40000000
Crime,Wil Wheaton,Rob Reiner,Columbia Pictures,1568,15.2,52287414,8000000
Crime,William H. Macy,Joel Coen,PolyGram Filmed Entertainment,2080,12.6,60611975,7000000
Crime,William Petersen,Michael Mann,De Laurentiis Entertainment Group (DEG),340,0.3,8620929,15000000
Crime,Woody Harrelson,Oliver Stone,Regency Enterprises,927,11.2,50282766,34000000
Crime,Woody Harrelson,Oren Moverman,Lightstream Pictures,135,5.9,972512,12000000
Documentary,Al Gore,Davis Guggenheim,Lawrence Bender Productions,257,6.7,46243000,1000000
Documentary,Anwar Congo,Joshua Oppenheimer,Spring Films,213,6.4,444575,1000000
Documentary,Ben Stein,Nathan Frankowski,Premise Media Corporation,33,1.8,7700000,3500000
Documentary,Bill Paxton,James Cameron,Walt Disney Pictures,39,4.8,17040871,13000000
Documentary,Brian Keith Allen,Alex Gibney,Jigsaw Productions,53,6.4,274661,1000000
Documentary,Bud Abbott,Leslie Zemeckis,Mistress Inc.,3,0.4,23859,250000
Documentary,Campbell Scott,Charles Ferguson,Unknown,23,2.0,1431623,2000000
Documentary,Cindy Baer,Kevin Macdonald,Scott Free Productions,84,5.0,225861,45202
Documentary,David Byrne,Jonathan Demme,Talking Heads,47,2.4,4978922,1200000
Documentary,Dianna Agron,Kevin Tancharoen,Twentieth Century Fox Film Corporation,81,9.2,18663238,9000000
Documentary,Dorian Corey,Jennie Livingston,Unknown,67,4.1,3779620,500000
Documentary,Hend Ayoub,Gabriel Range,Unknown,18,4.0,167000,2000000
Documentary,Jeff Clark,Stacy Peralta,Unknown,23,2.2,3166000,2600000
Documentary,Joe Bishop,Henry Alex Rubin,Thinkfilm,23,1.7,1750211,300000
Documentary,Johnny Knoxville,Jeff Tremaine,Paramount Pictures,355,14.1,64282312,5000000
Documentary,Justin Bieber,Jon M. Chu,Insurge Pictures,156,5.9,98441954,13000000
Documentary,Katy Perry,Dan Cutforth,Paramount Pictures,88,9.0,32726956,12000000
Documentary,Madonna,Alek Keshishian,Miramax Films,32,1.3,29,4
Documentary,Martin Sheen,Chris Paine,Electric Entertainment,59,8.6,1678874,1000000
Documentary,Martin Sheen,Philippe Diaz,Unknown,0,0.1,57,1000000
Documentary,Matt Damon,Charles Ferguson,Sony Pictures Classics,287,10.3,7871522,2000000
Documentary,Megan Faccio,Henry Joost,Hit the Ground Running Films,201,5.2,3045943,30000
Documentary,Michael Moore,Michael Moore,Alliance Atlantis Communications,467,11.4,35564473,4000000
Documentary,Michael Moore,Michael Moore,The Weinstein Company,204,6.4,20987511,14500000
Documentary,Michael Moore,Michael Moore,Warner Bros.,92,4.9,6706368,160000
Documentary,Mick Foley,Barry W. Blaustein,Imagine Entertainment,17,2.7,500000,2053648
Documentary,Morgan Freeman,Luc Jacquet,Wild Bunch,371,9.4,127392239,8000000
Documentary,Morgan Spurlock,Morgan Spurlock,Kathbur Pictures,520,5.3,28575078,65000
Documentary,Patrick Stewart,Alastair Fothergill,Gaumont,136,15.3,109000000,15000000
Documentary,Philippe Labro,Jacques Perrin,Bac Films,50,3.7,20217080,35866397
Documentary,Rachel Dratch,Joseph Dorman,Unknown,2,0.1,845188,500000
Documentary,Raquela Rios,Olaf de Fleur Johannesson,Unknown,1,0.0,5255,400000
Documentary,Regina Advento,Wim Wenders,Neue Road Movies,76,12.5,14624826,4317946
Documentary,Renee Leblanc,Jonathan Caouette,Unknown,22,1.6,1162014,218
